Transaction_ID,Account_Number,Date,Time,Amount,Transaction_Type,Category,Merchant_Name,Account_Balance
TXN017386,ACC10000527,2025-06-01,12:43:27,20.0,Debit,Cash Withdrawal,ATM Withdrawal,14499.0
TXN017387,ACC10000715,2025-06-01,12:54:35,400.0,Debit,Cash Withdrawal,ATM Cash Out,82189.0
TXN017388,ACC10001822,2025-06-01,13:30:48,36.71,Debit,Travel,Expedia,12617.29
TXN017389,ACC10000794,2025-06-01,13:32:00,375.59,Debit,Bills,State Farm,6873.41
TXN017390,ACC10001632,2025-06-01,13:41:54,14.71,Debit,Travel,Delta Airlines,8246.29
TXN017391,ACC10000401,2025-06-01,13:49:28,324.2,Debit,Bills,Water Utility,99155.8
TXN017392,ACC10000093,2025-06-01,13:51:15,23.3,Debit,Shopping,Target,4258.7
TXN017393,ACC10001560,2025-06-01,13:51:32,102.78,Debit,Food,Chipotle,5692.22
TXN017394,ACC10001088,2025-06-01,13:52:56,125.17,Debit,Food,Whole Foods,13940.83
TXN017395,ACC10001008,2025-06-01,13:55:51,50.0,Credit,Deposit,Merchant Refund,10745.0
TXN017396,ACC10000552,2025-06-01,13:57:52,75.87,Debit,Food,Dominos,9409.13
TXN017397,ACC10000142,2025-06-01,14:21:52,8.16,Debit,Travel,Amtrack,2637.84
TXN017398,ACC10000971,2025-06-01,14:27:35,25.52,Debit,Travel,Delta Airlines,70859.48
TXN017399,ACC10001715,2025-06-01,15:44:42,115.11,Debit,Shopping,Target,51478.89
TXN017400,ACC10000256,2025-06-01,15:48:18,304.86,Debit,Travel,Uber,2523.14
TXN017401,ACC10001846,2025-06-01,15:52:52,131.0,Debit,Food,Chipotle,18662.0
TXN017402,ACC10000558,2025-06-01,16:05:42,25.34,Debit,Travel,Amtrack,3611.66
TXN017403,ACC10001070,2025-06-01,16:07:11,81.78,Debit,Food,UberEats,4259.22
TXN017404,ACC10000134,2025-06-01,16:09:35,60.0,Debit,Cash Withdrawal,ATM Withdrawal,10041.0
TXN017405,ACC10001804,2025-06-01,16:13:27,67.01,Credit,Interest,Merchant Refund,10881.01
TXN017406,ACC10000862,2025-06-01,16:15:27,200.0,Credit,Deposit,Bank Interest Payment,17514.0
TXN017407,ACC10000263,2025-06-01,16:19:51,312.03,Debit,Bills,Geico,32012.97
TXN017408,ACC10000092,2025-06-01,16:27:49,45.31,Debit,Food,Kroger,2388.69
TXN017409,ACC10001923,2025-06-01,16:36:29,127.81,Debit,Food,Dominos,80696.19
TXN017410,ACC10001453,2025-06-01,16:43:36,33.23,Debit,Travel,Shell,62860.77
TXN017411,ACC10001439,2025-06-01,18:06:37,503.32,Debit,Shopping,Macy's,66557.68
TXN017412,ACC10000184,2025-06-01,18:09:15,131.49,Debit,Food,Subway,5316.51
TXN017413,ACC10001846,2025-06-01,18:16:23,500.0,Credit,Deposit,Merchant Refund,19162.0
TXN017414,ACC10000950,2025-06-01,18:21:23,145.49,Debit,Food,UberEats,18171.51
TXN017415,ACC10001686,2025-06-01,18:40:58,300.62,Debit,Bills,Spotify,10633.38
TXN017416,ACC10000020,2025-06-01,18:42:03,144.43,Debit,Food,Chipotle,5978.57
TXN017417,ACC10000608,2025-06-01,18:50:24,50.0,Credit,Deposit,Cash Deposit ATM,12323.0
TXN017418,ACC10001993,2025-06-01,19:07:46,73.92,Debit,Food,Dominos,13023.08
TXN017419,ACC10000869,2025-06-01,19:18:38,173.47,Debit,Shopping,Walmart,38122.53
TXN017420,ACC10001760,2025-06-01,19:18:39,88.06,Debit,Food,Whole Foods,2690.94
TXN017421,ACC10000674,2025-06-01,19:22:25,68.27,Debit,Food,Kroger,17166.73
TXN017422,ACC10001054,2025-06-01,19:34:23,-18.03,Credit,Interest,Merchant Refund,7128.97
TXN017423,ACC10001690,2025-06-01,20:04:24,55.65,Debit,Food,Kroger,16973.35
TXN017424,ACC10001209,2025-06-01,20:07:25,761.6,Debit,Shopping,Target,94214.4
TXN017425,ACC10001446,2025-06-01,20:10:13,141.34,Debit,Food,McDonalds,7784.66
TXN017426,ACC10000468,2025-06-01,20:17:59,37.16,Debit,Travel,Expedia,5044.84
TXN017427,ACC10000324,2025-06-01,20:37:11,113.09,Credit,Interest,Merchant Refund,20090.09
TXN017428,ACC10000474,2025-06-01,20:45:45,653.49,Debit,Shopping,Target,6700.51
TXN017429,ACC10000987,2025-06-01,20:46:44,72.86,Credit,Refund,Cash Deposit ATM,44860.86
TXN017430,ACC10000557,2025-06-01,21:26:15,127.56,Debit,Food,Subway,20503.44
TXN017431,ACC10001591,2025-06-01,21:28:52,31.47,Debit,Travel,Amtrack,74085.53
TXN017432,ACC10000724,2025-06-01,21:29:07,39.12,Debit,Food,Starbucks,16873.88
TXN017433,ACC10001129,2025-06-01,21:31:14,22.16,Debit,Travel,Airbnb,42264.84
TXN017434,ACC10001597,2025-06-01,21:35:00,142.26,Debit,Food,Kroger,95502.74
TXN017435,ACC10000494,2025-06-01,21:45:42,84.09,Debit,Food,Whole Foods,20716.91
TXN017436,ACC10001749,2025-06-01,21:48:28,50.0,Credit,Deposit,Bank Interest Payment,26056.0
TXN017437,ACC10001899,2025-06-01,21:49:23,200.0,Credit,Deposit,Bank Interest Payment,53056.0
TXN017438,ACC10000076,2025-06-01,22:32:51,114.62,Debit,Bills,Netflix,2053.38
TXN017439,ACC10000115,2025-06-01,22:51:47,123.86,Debit,Food,UberEats,35863.14
TXN017440,ACC10000184,2025-06-01,23:12:56,500.0,Credit,Deposit,Cash Deposit ATM,5816.51
TXN017441,ACC10001549,2025-06-01,23:46:31,16.25,Credit,Interest,Merchant Refund,10851.25
TXN017442,ACC10000387,2025-06-02,00:39:40,780.29,Debit,Shopping,Home Depot,21399.71
TXN017443,ACC10001447,2025-06-02,00:41:55,84.3,Debit,Food,UberEats,24850.7
TXN017444,ACC10000895,2025-06-02,00:46:09,118.63,Debit,Food,Whole Foods,55755.37
TXN017445,ACC10001656,2025-06-02,00:47:37,669.89,Debit,Shopping,Target,18451.11
TXN017446,ACC10001604,2025-06-02,00:49:19,388.36,Debit,Shopping,Amazon,14847.64
TXN017447,ACC10001910,2025-06-02,00:55:43,410.66,Debit,Shopping,Target,3815.34
TXN017448,ACC10000515,2025-06-02,01:12:01,100.0,Credit,Deposit,Merchant Refund,21552.0
TXN017449,ACC10000469,2025-06-02,01:30:10,786.1,Debit,Shopping,Home Depot,89903.9
TXN017450,ACC10000057,2025-06-02,01:31:37,26.68,Debit,Travel,Delta Airlines,47545.92
TXN017451,ACC10000831,2025-06-02,01:40:47,28.68,Credit,Interest,Merchant Refund,19148.68
TXN017452,ACC10000935,2025-06-02,01:54:06,468.53,Debit,Shopping,Macy's,77450.47
TXN017453,ACC10000824,2025-06-02,01:56:31,900.43,Debit,Shopping,BestBuy,1491.57
TXN017454,ACC10001917,2025-06-02,02:08:58,97.3,Debit,Food,Whole Foods,95268.7
TXN017455,ACC10001646,2025-06-02,02:28:07,59.31,Debit,Food,UberEats,2918.69
TXN017456,ACC10000345,2025-06-02,02:28:44,134.76,Debit,Food,Kroger,32362.24
TXN017457,ACC10001589,2025-06-02,02:34:32,1151.49,Debit,Shopping,BestBuy,24595.51
TXN017458,ACC10000367,2025-06-02,02:37:36,10.72,Debit,Travel,Lyft,95641.28
TXN017459,ACC10000159,2025-06-02,02:54:07,699.59,Debit,Shopping,Apple Store,39345.41
TXN017460,ACC10000422,2025-06-02,03:15:13,127.52,Debit,Shopping,Home Depot,13243.48
TXN017461,ACC10001658,2025-06-02,03:26:22,69.4,Debit,Food,UberEats,9450.6
TXN017462,ACC10001942,2025-06-02,03:43:50,65.07,Debit,Shopping,Walmart,15770.93
TXN017463,ACC10000180,2025-06-02,03:45:19,107.83,Credit,Interest,Bank Interest Payment,10626.83
TXN017464,ACC10001613,2025-06-02,03:58:54,496.37,Debit,Shopping,Macy's,27558.63
TXN017465,ACC10001807,2025-06-02,04:09:11,18.2,Debit,Travel,Amtrack,39790.8
TXN017466,ACC10001701,2025-06-02,04:29:51,229.7,Debit,Bills,Geico,67998.3
TXN017467,ACC10000254,2025-06-02,04:37:01,57.69,Debit,Food,Chipotle,19552.31
TXN017468,ACC10000574,2025-06-02,05:35:00,60.0,Debit,Cash Withdrawal,ATM Withdrawal,13009.0
TXN017469,ACC10001459,2025-06-02,05:38:00,94.94,Debit,Bills,Netflix,53041.06
TXN017470,ACC10001602,2025-06-02,05:44:02,132.55,Debit,Food,UberEats,13760.45
TXN017471,ACC10000724,2025-06-02,05:50:12,97.4,Debit,Food,Subway,16776.48
TXN017472,ACC10000335,2025-06-02,06:06:47,30.08,Debit,Food,UberEats,40707.92
TXN017473,ACC10001298,2025-06-02,06:38:15,100.33,Credit,Refund,Merchant Refund,14724.33
TXN017474,ACC10001412,2025-06-02,06:59:57,23.48,Debit,Food,UberEats,12983.52
TXN017475,ACC10001008,2025-06-02,07:11:59,126.51,Debit,Food,Dominos,10618.49
TXN017476,ACC10000306,2025-06-02,07:22:15,18.41,Debit,Food,Whole Foods,2924.59
TXN017477,ACC10001670,2025-06-02,07:33:32,298.58,Debit,Bills,Spotify,14266.42
TXN017478,ACC10001293,2025-06-02,07:37:07,1000.0,Credit,Deposit,Bank Interest Payment,21899.0
TXN017479,ACC10001718,2025-06-02,07:38:56,36.4,Debit,Food,Starbucks,11334.6
TXN017480,ACC10001855,2025-06-02,07:49:20,120.01,Debit,Food,McDonalds,69739.99
TXN017481,ACC10001599,2025-06-02,07:57:44,300.0,Debit,Cash Withdrawal,ATM Withdrawal,9958.36
TXN003781,ACC10000490,2025-06-02,08:00:47,2812.0,Credit,Salary,Employer Direct Deposit,20061.0
TXN015973,ACC10001846,2025-06-02,08:01:20,4895.0,Credit,Salary,Employer Direct Deposit,24057.0
TXN014305,ACC10001662,2025-06-02,08:02:04,2587.0,Credit,Salary,Employer Direct Deposit,17064.0
TXN016921,ACC10001954,2025-06-02,08:06:10,3981.0,Credit,Salary,Employer Direct Deposit,6231.0
TXN007465,ACC10000892,2025-06-02,08:07:02,5734.0,Credit,Salary,Employer Direct Deposit,9277.0
TXN012973,ACC10001514,2025-06-02,08:07:08,5458.0,Credit,Salary,Employer Direct Deposit,13315.0
TXN013585,ACC10001586,2025-06-02,08:07:55,5112.0,Credit,Salary,Employer Direct Deposit,15963.0
TXN013957,ACC10001630,2025-06-02,08:08:20,6300.0,Credit,Salary,Employer Direct Deposit,19290.0
TXN013741,ACC10001604,2025-06-02,08:09:04,3881.0,Credit,Salary,Employer Direct Deposit,18728.64
TXN012169,ACC10001424,2025-06-02,08:09:51,4536.0,Credit,Salary,Employer Direct Deposit,22422.0
TXN009337,ACC10001102,2025-06-02,08:11:11,4823.0,Credit,Salary,Employer Direct Deposit,20265.0
TXN016849,ACC10001948,2025-06-02,08:11:24,3668.0,Credit,Salary,Employer Direct Deposit,21357.0
TXN011377,ACC10001334,2025-06-02,08:12:28,4289.0,Credit,Salary,Employer Direct Deposit,13040.0
TXN008245,ACC10000976,2025-06-02,08:13:57,2998.0,Credit,Salary,Employer Direct Deposit,7966.0
TXN011629,ACC10001368,2025-06-02,08:14:26,5452.0,Credit,Salary,Employer Direct Deposit,11046.0
TXN010945,ACC10001284,2025-06-02,08:14:54,7295.0,Credit,Salary,Employer Direct Deposit,24006.0
TXN005809,ACC10000714,2025-06-02,08:15:09,4659.0,Credit,Salary,Employer Direct Deposit,14754.0
TXN002701,ACC10000348,2025-06-02,08:15:14,5221.0,Credit,Salary,Employer Direct Deposit,15073.0
TXN017482,ACC10001908,2025-06-02,08:17:00,40.0,Debit,Cash Withdrawal,ATM Cash Out,2694.0
TXN000301,ACC10000040,2025-06-02,08:17:31,2481.0,Credit,Salary,Employer Direct Deposit,6023.0
TXN003229,ACC10000416,2025-06-02,08:18:07,5490.0,Credit,Salary,Employer Direct Deposit,8274.0
TXN001249,ACC10000150,2025-06-02,08:19:26,1875.0,Credit,Salary,Employer Direct Deposit,6318.0
TXN003589,ACC10000468,2025-06-02,08:19:27,3669.0,Credit,Salary,Employer Direct Deposit,8713.84
TXN007105,ACC10000854,2025-06-02,08:20:52,3180.0,Credit,Salary,Employer Direct Deposit,19119.0
TXN011977,ACC10001400,2025-06-02,08:21:39,4399.0,Credit,Salary,Employer Direct Deposit,9134.0
TXN015061,ACC10001752,2025-06-02,08:22:13,7492.0,Credit,Salary,Employer Direct Deposit,25507.0
TXN016177,ACC10001872,2025-06-02,08:22:15,3903.0,Credit,Salary,Employer Direct Deposit,11550.0
TXN004117,ACC10000522,2025-06-02,08:22:23,3239.0,Credit,Salary,Employer Direct Deposit,22435.0
TXN014473,ACC10001682,2025-06-02,08:24:47,4610.0,Credit,Salary,Employer Direct Deposit,21008.0
TXN016537,ACC10001914,2025-06-02,08:26:25,5223.0,Credit,Salary,Employer Direct Deposit,11654.0
TXN002665,ACC10000344,2025-06-02,08:26:38,3413.0,Credit,Salary,Employer Direct Deposit,19213.31
TXN004693,ACC10000594,2025-06-02,08:26:52,6093.0,Credit,Salary,Employer Direct Deposit,20219.0
TXN017483,ACC10001901,2025-06-02,08:28:28,126.5,Debit,Shopping,BestBuy,34634.5
TXN010057,ACC10001182,2025-06-02,08:29:17,4799.0,Credit,Salary,Employer Direct Deposit,21278.0
TXN006961,ACC10000842,2025-06-02,08:29:30,7907.0,Credit,Salary,Employer Direct Deposit,14704.0
TXN016825,ACC10001942,2025-06-02,08:30:24,4888.0,Credit,Salary,Employer Direct Deposit,20658.93
TXN008821,ACC10001044,2025-06-02,08:31:10,5536.0,Credit,Salary,Employer Direct Deposit,15072.0
TXN007285,ACC10000874,2025-06-02,08:31:46,7232.0,Credit,Salary,Employer Direct Deposit,23618.0
TXN009553,ACC10001122,2025-06-02,08:33:30,5140.0,Credit,Salary,Employer Direct Deposit,22292.0
TXN016513,ACC10001912,2025-06-02,08:33:38,6433.0,Credit,Salary,Employer Direct Deposit,18937.0
TXN017484,ACC10001234,2025-06-02,08:36:48,34.57,Debit,Travel,Uber,5843.43
TXN002089,ACC10000264,2025-06-02,08:37:50,4795.0,Credit,Salary,Employer Direct Deposit,24573.0
TXN001585,ACC10000194,2025-06-02,08:39:21,5150.0,Credit,Salary,Employer Direct Deposit,8683.0
TXN008581,ACC10001014,2025-06-02,08:39:34,3762.0,Credit,Salary,Employer Direct Deposit,8438.0
TXN005209,ACC10000646,2025-06-02,08:41:40,3409.0,Credit,Salary,Employer Direct Deposit,13414.0
TXN000325,ACC10000042,2025-06-02,08:43:33,6978.0,Credit,Salary,Employer Direct Deposit,26021.0
TXN006805,ACC10000820,2025-06-02,08:43:53,5491.0,Credit,Salary,Employer Direct Deposit,21961.0
TXN015589,ACC10001806,2025-06-02,08:44:17,4732.0,Credit,Salary,Employer Direct Deposit,17360.0
TXN017197,ACC10001990,2025-06-02,08:44:25,3122.0,Credit,Salary,Employer Direct Deposit,11145.0
TXN011473,ACC10001348,2025-06-02,08:44:34,4107.0,Credit,Salary,Employer Direct Deposit,6780.0
TXN014053,ACC10001640,2025-06-02,08:46:24,6352.0,Credit,Salary,Employer Direct Deposit,25000.0
TXN015157,ACC10001762,2025-06-02,08:47:00,8636.0,Credit,Salary,Employer Direct Deposit,13962.0
TXN011089,ACC10001298,2025-06-02,08:48:06,4327.0,Credit,Salary,Employer Direct Deposit,19051.33
TXN011185,ACC10001310,2025-06-02,08:49:31,8708.0,Credit,Salary,Employer Direct Deposit,22456.16
TXN004141,ACC10000524,2025-06-02,08:50:10,4594.0,Credit,Salary,Employer Direct Deposit,23388.0
TXN000529,ACC10000062,2025-06-02,08:50:17,3747.0,Credit,Salary,Employer Direct Deposit,21311.0
TXN007033,ACC10000848,2025-06-02,08:50:41,6206.0,Credit,Salary,Employer Direct Deposit,23267.0
TXN010537,ACC10001238,2025-06-02,08:52:06,5439.0,Credit,Salary,Employer Direct Deposit,23052.0
TXN014569,ACC10001690,2025-06-02,08:52:13,4948.0,Credit,Salary,Employer Direct Deposit,21921.35
TXN014449,ACC10001680,2025-06-02,08:53:16,4353.0,Credit,Salary,Employer Direct Deposit,13064.0
TXN000205,ACC10000032,2025-06-02,08:55:33,3809.0,Credit,Salary,Employer Direct Deposit,8656.0
TXN009385,ACC10001106,2025-06-02,08:56:25,6512.0,Credit,Salary,Employer Direct Deposit,18181.0
TXN015937,ACC10001840,2025-06-02,08:57:57,4991.0,Credit,Salary,Employer Direct Deposit,21205.0
TXN017485,ACC10001450,2025-06-02,08:58:44,109.04,Debit,Food,Starbucks,6564.96
TXN017486,ACC10001410,2025-06-02,08:59:38,76.3,Debit,Bills,Water Utility,17900.7
TXN007693,ACC10000918,2025-06-02,09:00:32,3822.0,Credit,Salary,Employer Direct Deposit,16712.0
TXN015133,ACC10001760,2025-06-02,09:03:26,6544.0,Credit,Salary,Employer Direct Deposit,9234.94
TXN010969,ACC10001286,2025-06-02,09:04:30,4282.0,Credit,Salary,Employer Direct Deposit,10731.0
TXN008449,ACC10000996,2025-06-02,09:05:10,4390.0,Credit,Salary,Employer Direct Deposit,11144.0
TXN001297,ACC10000154,2025-06-02,09:05:33,4824.0,Credit,Salary,Employer Direct Deposit,24822.0
TXN004261,ACC10000536,2025-06-02,09:06:43,2453.0,Credit,Salary,Employer Direct Deposit,21165.0
TXN016153,ACC10001868,2025-06-02,09:06:45,1875.0,Credit,Salary,Employer Direct Deposit,11451.0
TXN007441,ACC10000890,2025-06-02,09:08:08,2649.0,Credit,Salary,Employer Direct Deposit,5452.0
TXN013441,ACC10001570,2025-06-02,09:08:30,5562.0,Credit,Salary,Employer Direct Deposit,15862.0
TXN005113,ACC10000638,2025-06-02,09:09:18,5194.0,Credit,Salary,Employer Direct Deposit,22290.0
TXN003757,ACC10000488,2025-06-02,09:10:36,6040.0,Credit,Salary,Employer Direct Deposit,16948.0
TXN009229,ACC10001092,2025-06-02,09:12:12,3442.0,Credit,Salary,Employer Direct Deposit,6124.0
TXN008785,ACC10001040,2025-06-02,09:12:29,5862.0,Credit,Salary,Employer Direct Deposit,17820.0
TXN012889,ACC10001504,2025-06-02,09:13:21,2576.0,Credit,Salary,Employer Direct Deposit,13132.0
TXN012697,ACC10001482,2025-06-02,09:13:54,1875.0,Credit,Salary,Employer Direct Deposit,12144.0
TXN009733,ACC10001144,2025-06-02,09:13:59,7307.0,Credit,Salary,Employer Direct Deposit,17225.0
TXN005737,ACC10000708,2025-06-02,09:14:26,4438.0,Credit,Salary,Employer Direct Deposit,11696.0
TXN005017,ACC10000630,2025-06-02,09:14:37,6727.0,Credit,Salary,Employer Direct Deposit,13607.0
TXN012337,ACC10001444,2025-06-02,09:15:08,2015.0,Credit,Salary,Employer Direct Deposit,18780.0
TXN016465,ACC10001908,2025-06-02,09:15:49,6943.0,Credit,Salary,Employer Direct Deposit,9637.0
TXN004285,ACC10000540,2025-06-02,09:15:53,4892.0,Credit,Salary,Employer Direct Deposit,18561.0
TXN003805,ACC10000492,2025-06-02,09:16:06,4165.0,Credit,Salary,Employer Direct Deposit,7086.0
TXN014101,ACC10001644,2025-06-02,09:17:11,6890.0,Credit,Salary,Employer Direct Deposit,14760.0
TXN015889,ACC10001836,2025-06-02,09:18:12,4979.0,Credit,Salary,Employer Direct Deposit,14285.0
TXN005137,ACC10000640,2025-06-02,09:20:39,4484.0,Credit,Salary,Employer Direct Deposit,20588.0
TXN013249,ACC10001546,2025-06-02,09:20:51,5676.0,Credit,Salary,Employer Direct Deposit,23985.0
TXN011041,ACC10001294,2025-06-02,09:23:44,1875.0,Credit,Salary,Employer Direct Deposit,4036.0
TXN003181,ACC10000412,2025-06-02,09:24:01,3222.0,Credit,Salary,Employer Direct Deposit,16289.0
TXN015997,ACC10001848,2025-06-02,09:25:43,3594.0,Credit,Salary,Employer Direct Deposit,9879.0
TXN017487,ACC10001236,2025-06-02,09:27:49,376.93,Debit,Shopping,Macy's,17531.07
TXN004885,ACC10000614,2025-06-02,09:28:57,6684.0,Credit,Salary,Employer Direct Deposit,8849.0
TXN012361,ACC10001446,2025-06-02,09:29:32,2581.0,Credit,Salary,Employer Direct Deposit,10365.66
TXN006769,ACC10000816,2025-06-02,09:33:38,4465.0,Credit,Salary,Employer Direct Deposit,9135.0
TXN006097,ACC10000748,2025-06-02,09:34:42,6186.0,Credit,Salary,Employer Direct Deposit,10044.0
TXN014749,ACC10001712,2025-06-02,09:35:32,3796.0,Credit,Salary,Employer Direct Deposit,19859.0
TXN004189,ACC10000528,2025-06-02,09:37:47,3087.0,Credit,Salary,Employer Direct Deposit,5180.0
TXN012853,ACC10001500,2025-06-02,09:37:49,2490.0,Credit,Salary,Employer Direct Deposit,12960.0
TXN002137,ACC10000270,2025-06-02,09:38:20,3251.0,Credit,Salary,Employer Direct Deposit,21642.0
TXN011521,ACC10001354,2025-06-02,09:38:33,2952.0,Credit,Salary,Employer Direct Deposit,10835.0
TXN013909,ACC10001624,2025-06-02,09:43:49,4000.0,Credit,Salary,Employer Direct Deposit,10386.0
TXN014197,ACC10001652,2025-06-02,09:43:51,6958.0,Credit,Salary,Employer Direct Deposit,19823.0
TXN011233,ACC10001316,2025-06-02,09:43:56,4650.0,Credit,Salary,Employer Direct Deposit,8428.0
TXN015013,ACC10001748,2025-06-02,09:44:14,3545.0,Credit,Salary,Employer Direct Deposit,7389.0
TXN014725,ACC10001710,2025-06-02,09:46:35,6907.0,Credit,Salary,Employer Direct Deposit,20022.0
TXN017488,ACC10001676,2025-06-02,09:48:21,42.83,Credit,Interest,Bank Interest Payment,4533.83
TXN002113,ACC10000268,2025-06-02,09:49:20,5428.0,Credit,Salary,Employer Direct Deposit,25296.0
TXN016741,ACC10001934,2025-06-02,09:50:07,3631.0,Credit,Salary,Employer Direct Deposit,11782.0
TXN008857,ACC10001050,2025-06-02,09:50:22,3495.0,Credit,Salary,Employer Direct Deposit,17854.0
TXN014029,ACC10001638,2025-06-02,09:52:07,4816.0,Credit,Salary,Employer Direct Deposit,7788.0
TXN013837,ACC10001614,2025-06-02,09:52:42,5035.0,Credit,Salary,Employer Direct Deposit,23319.0
TXN014917,ACC10001740,2025-06-02,09:53:07,7828.0,Credit,Salary,Employer Direct Deposit,16329.0
TXN017489,ACC10000034,2025-06-02,09:53:39,60.0,Debit,Cash Withdrawal,ATM Withdrawal,20714.0
TXN013717,ACC10001602,2025-06-02,09:55:33,6154.0,Credit,Salary,Employer Direct Deposit,19914.45
TXN008329,ACC10000984,2025-06-02,09:55:46,7000.0,Credit,Salary,Employer Direct Deposit,12699.0
TXN004309,ACC10000542,2025-06-02,09:56:45,6940.0,Credit,Salary,Employer Direct Deposit,23826.0
TXN017490,ACC10000726,2025-06-02,09:56:47,32.55,Debit,Travel,Shell,10103.45
TXN010033,ACC10001180,2025-06-02,09:59:54,3350.0,Credit,Salary,Employer Direct Deposit,7124.05
TXN010297,ACC10001208,2025-06-02,10:00:56,6806.0,Credit,Salary,Employer Direct Deposit,24904.0
TXN017305,ACC10002000,2025-06-02,10:03:08,5582.0,Credit,Salary,Employer Direct Deposit,15395.0
TXN015433,ACC10001790,2025-06-02,10:04:09,6847.0,Credit,Salary,Employer Direct Deposit,23793.0
TXN002797,ACC10000358,2025-06-02,10:04:28,4274.0,Credit,Salary,Employer Direct Deposit,10881.0
TXN014149,ACC10001648,2025-06-02,10:05:16,4121.0,Credit,Salary,Employer Direct Deposit,14360.0
TXN002989,ACC10000384,2025-06-02,10:05:55,6026.0,Credit,Salary,Employer Direct Deposit,10815.0
TXN001321,ACC10000158,2025-06-02,10:07:26,4831.0,Credit,Salary,Employer Direct Deposit,15202.0
TXN007141,ACC10000860,2025-06-02,10:08:15,1940.0,Credit,Salary,Employer Direct Deposit,10751.0
TXN008725,ACC10001030,2025-06-02,10:08:15,3786.0,Credit,Salary,Employer Direct Deposit,20724.0
TXN007057,ACC10000850,2025-06-02,10:11:40,5696.0,Credit,Salary,Employer Direct Deposit,9321.0
TXN000409,ACC10000050,2025-06-02,10:12:12,3837.0,Credit,Salary,Employer Direct Deposit,9693.0
TXN017491,ACC10000206,2025-06-02,10:13:02,665.3,Debit,Shopping,Nike,21837.7
TXN011605,ACC10001364,2025-06-02,10:15:40,2923.0,Credit,Salary,Employer Direct Deposit,12547.0
TXN006445,ACC10000782,2025-06-02,10:16:38,3284.0,Credit,Salary,Employer Direct Deposit,11766.0
TXN017492,ACC10000613,2025-06-02,10:17:18,26.24,Debit,Food,Whole Foods,77585.76
TXN005833,ACC10000716,2025-06-02,10:18:23,4236.0,Credit,Salary,Employer Direct Deposit,21735.0
TXN009625,ACC10001130,2025-06-02,10:20:00,6564.0,Credit,Salary,Employer Direct Deposit,17751.0
TXN001801,ACC10000222,2025-06-02,10:22:05,1875.0,Credit,Salary,Employer Direct Deposit,19443.0
TXN005713,ACC10000706,2025-06-02,10:23:24,6028.0,Credit,Salary,Employer Direct Deposit,15206.6
TXN003649,ACC10000476,2025-06-02,10:27:25,4979.0,Credit,Salary,Employer Direct Deposit,17899.0
TXN002461,ACC10000316,2025-06-02,10:27:29,5428.0,Credit,Salary,Employer Direct Deposit,22778.0
TXN000865,ACC10000104,2025-06-02,10:29:18,4086.0,Credit,Salary,Employer Direct Deposit,13280.0
TXN003673,ACC10000478,2025-06-02,10:29:38,3653.0,Credit,Salary,Employer Direct Deposit,14923.0
